date;animal quantity;grass quantity;average animal energy;average animal life span;average children quantity;
7559;19;30;48.95;252.4;2.68;
7560;19;28;50.05;252.4;2.68;
7561;19;29;49.58;252.4;2.68;
7562;19;31;48.58;252.4;2.68;
7563;20;31;46.25;252.4;2.65;
7564;20;30;46.75;252.4;2.65;
7565;20;31;46.25;252.4;2.65;
7566;21;30;44.52;252.4;2.62;
7567;21;26;46.38;252.4;2.62;
7568;21;24;47.29;252.4;2.62;
7569;21;23;47.71;252.4;2.62;
7570;21;22;48.14;252.4;2.62;
7571;21;21;48.57;252.4;2.62;
7572;23;22;43.91;252.4;2.57;
7573;24;24;41.13;252.4;2.54;
7574;24;26;40.13;252.4;2.54;
7575;25;26;38.36;252.4;2.52;
7576;25;27;37.76;252.4;2.52;
7577;25;28;37.16;252.4;2.52;
7578;25;30;36.16;252.4;2.52;
7579;25;27;37.16;252.4;2.52;
7580;25;27;36.96;252.4;2.52;
7581;25;26;37.16;252.4;2.52;
7582;25;25;37.36;252.4;2.52;
7583;25;27;36.36;252.4;2.52;
7584;25;29;35.36;252.4;2.52;
7585;24;28;37.08;252.02;2.63;
7586;24;28;36.92;252.02;2.63;
7587;24;26;37.58;252.02;2.63;
7588;24;26;37.42;252.02;2.63;
7589;24;25;37.67;252.02;2.63;
7590;24;25;37.5;252.02;2.63;
7591;24;27;36.5;252.02;2.63;
7592;24;28;35.92;252.02;2.63;
7593;24;27;36.17;252.02;2.63;
7594;24;27;36.0;252.02;2.63;
7595;24;27;35.83;252.02;2.63;
7596;24;29;34.83;252.02;2.63;
7597;24;28;35.08;252.02;2.63;
7598;24;28;34.92;252.02;2.63;
7599;24;27;35.17;252.02;2.63;
7600;24;24;36.25;252.02;2.63;
7601;23;24;37.7;251.92;2.65;
7602;23;24;37.57;251.92;2.65;
7603;22;23;39.64;251.7;2.68;
7604;22;21;40.5;251.34;2.77;
7605;22;21;40.41;251.34;2.77;
7606;22;22;39.86;251.34;2.77;
7607;22;23;39.32;251.34;2.77;
7608;22;24;38.77;251.34;2.77;
7609;22;23;39.14;251.34;2.77;
7610;22;23;39.05;251.34;2.77;
7611;21;23;40.86;251.01;2.9;
7612;21;20;42.24;251.01;2.9;
7613;21;19;42.67;251.01;2.9;
7614;22;20;40.23;251.01;2.86;
7615;22;22;39.23;251.01;2.86;
7616;22;22;39.14;251.01;2.86;
7617;22;21;39.5;251.01;2.86;
7618;22;22;38.95;251.01;2.86;
7619;21;21;41.24;250.98;2.9;
7620;21;23;40.24;250.98;2.9;
7621;21;24;39.71;250.98;2.9;
7622;21;24;39.67;250.98;2.9;
7623;21;25;39.14;250.98;2.9;
7624;21;24;39.57;250.98;2.9;
7625;21;25;39.05;250.98;2.9;
7626;21;25;39.0;250.98;2.9;
7627;22;26;36.73;250.98;2.86;
7628;22;27;36.18;250.98;2.86;
7629;23;28;34.13;250.98;2.83;
7630;23;29;33.57;250.98;2.83;
7631;23;28;33.87;250.98;2.83;
7632;23;29;33.3;250.98;2.83;
7633;22;29;34.73;250.67;2.95;
7634;21;30;35.86;250.35;3.1;
7635;21;30;35.81;250.35;3.1;
7636;21;31;35.29;250.35;3.1;
7637;21;29;36.19;250.35;3.1;
7638;21;31;35.19;250.35;3.1;
7639;21;31;35.14;250.35;3.1;
7640;21;29;36.05;250.35;3.1;
7641;21;29;36.0;250.35;3.1;
7642;21;30;35.48;250.35;3.1;
7643;21;30;35.43;250.35;3.1;
7644;20;29;37.7;250.39;3.15;
7645;20;27;38.7;250.39;3.15;
7646;20;24;40.2;250.39;3.15;
7647;20;25;39.7;250.39;3.15;
7648;20;25;39.7;250.39;3.15;
7649;20;26;39.2;250.39;3.15;
7650;20;24;40.2;250.39;3.15;
7651;21;25;37.81;250.39;3.1;
7652;21;23;38.71;250.39;3.1;
7653;20;23;40.65;250.03;3.25;
7654;20;23;40.65;250.03;3.25;
7655;21;23;38.71;250.03;3.19;
7656;21;22;39.14;250.03;3.19;
7657;21;20;40.05;250.03;3.19;
7658;21;18;40.95;250.03;3.19;
7659;21;16;41.86;250.03;3.19;
7660;21;15;42.29;250.03;3.19;
7661;21;17;41.29;250.03;3.19;
7662;21;18;40.76;250.03;3.19;
7663;21;19;40.24;250.03;3.19;
7664;21;19;40.19;250.03;3.19;
7665;21;19;40.14;250.03;3.19;
7666;21;21;39.14;250.03;3.19;
7667;21;23;38.14;250.03;3.19;
7668;21;23;38.1;250.03;3.19;
7669;21;22;38.52;250.03;3.19;
7670;21;20;39.43;250.03;3.19;
7671;21;21;38.9;250.03;3.19;
7672;21;21;38.86;250.03;3.19;
7673;21;21;38.81;250.03;3.19;
7674;21;20;39.24;250.03;3.19;
7675;22;21;36.95;250.03;3.14;
7676;21;22;38.19;250.88;2.9;
7677;22;22;36.45;250.88;2.86;
7678;22;23;35.91;250.88;2.86;
7679;22;21;36.73;250.88;2.86;
7680;22;20;37.09;250.88;2.86;
7681;22;19;37.45;250.88;2.86;
7682;22;18;37.82;250.88;2.86;
7683;22;18;37.73;250.88;2.86;
7684;22;18;37.64;250.88;2.86;
7685;22;19;37.09;250.88;2.86;
7686;23;19;35.39;250.88;2.83;
7687;23;18;35.7;250.88;2.83;
7688;23;18;35.57;250.88;2.83;
7689;23;18;35.43;250.88;2.83;
7690;23;18;35.3;250.88;2.83;
7691;23;18;35.17;250.88;2.83;
7692;23;20;34.17;250.88;2.83;
7693;23;21;33.61;250.88;2.83;
7694;23;21;33.48;250.88;2.83;
7695;23;22;32.91;250.88;2.83;
7696;23;22;32.78;250.88;2.83;
7697;23;23;32.22;250.88;2.83;
7698;23;22;32.52;250.88;2.83;
7699;23;23;31.96;250.88;2.83;
7700;23;20;33.13;250.88;2.83;
7701;23;19;33.43;250.88;2.83;
7702;22;19;34.86;250.58;2.95;
7703;22;19;34.77;250.58;2.95;
7704;22;20;34.23;250.58;2.95;
7705;22;18;35.05;250.58;2.95;
7706;22;17;35.41;250.58;2.95;
7707;22;19;34.41;250.58;2.95;
7708;22;20;33.86;250.58;2.95;
7709;22;22;32.86;250.58;2.95;
7710;21;23;33.9;250.34;3.05;
7711;21;25;32.9;250.34;3.05;
7712;21;27;31.9;250.34;3.05;
7713;21;26;32.33;250.34;3.05;
7714;19;27;35.26;250.03;3.37;
7715;19;26;35.84;250.03;3.37;
7716;19;27;35.37;250.03;3.37;
7717;19;25;36.47;250.03;3.37;
7718;19;26;36.0;250.03;3.37;
7719;19;25;36.58;250.03;3.37;
7720;19;26;36.11;250.03;3.37;
7721;19;28;35.11;250.03;3.37;
7722;19;26;36.21;250.03;3.37;
7723;19;26;36.26;250.03;3.37;
7724;19;27;35.79;250.03;3.37;
7725;19;26;36.37;250.03;3.37;
7726;19;27;35.89;250.03;3.37;
7727;19;27;35.95;250.03;3.37;
7728;19;23;38.11;250.03;3.37;
7729;19;23;38.16;250.03;3.37;
7730;19;24;37.68;250.03;3.37;
7731;19;25;37.21;250.03;3.37;
7732;19;27;36.21;250.03;3.37;
7733;19;27;36.26;250.03;3.37;
7734;19;29;35.26;250.03;3.37;
7735;19;28;35.84;250.03;3.37;
7736;19;26;36.95;250.03;3.37;
7737;19;28;35.95;250.03;3.37;
7738;19;26;37.05;250.03;3.37;
7739;19;24;38.16;250.03;3.37;
7740;19;24;38.21;250.03;3.37;
7741;19;25;37.74;250.03;3.37;
7742;19;23;38.84;250.03;3.37;
7743;19;22;39.42;250.03;3.37;
7744;19;22;39.47;250.03;3.37;
7745;19;23;39.0;250.03;3.37;
7746;18;24;40.72;251.05;3.22;
7747;18;24;40.83;251.05;3.22;
7748;18;24;40.94;251.05;3.22;
7749;18;23;41.61;251.05;3.22;
7750;18;23;41.72;251.05;3.22;
7751;18;23;41.83;251.05;3.22;
7752;18;24;41.39;251.05;3.22;
7753;18;26;40.39;251.05;3.22;
7754;18;27;39.94;251.05;3.22;
7755;18;28;39.5;251.05;3.22;
7756;18;27;40.17;251.05;3.22;
7757;18;27;40.28;251.05;3.22;
7758;18;28;39.83;251.05;3.22;
7759;18;28;39.94;251.05;3.22;
7760;18;27;40.61;251.05;3.22;
7761;18;27;40.72;251.05;3.22;
7762;18;27;40.83;251.05;3.22;
7763;18;27;40.94;251.05;3.22;
7764;18;27;41.06;251.05;3.22;
7765;18;28;40.61;251.05;3.22;
7766;18;25;42.39;251.05;3.22;
7767;17;25;45.06;250.78;3.41;
7768;17;26;44.65;250.78;3.41;
7769;17;23;46.59;250.78;3.41;
7770;17;22;47.35;250.78;3.41;
7771;17;24;46.35;250.78;3.41;
7772;17;24;46.53;250.78;3.41;
7773;17;23;47.29;250.78;3.41;
7774;17;23;47.47;250.78;3.41;
7775;17;23;47.65;250.78;3.41;
7776;17;22;48.41;250.78;3.41;
7777;17;22;48.59;250.78;3.41;
7778;17;21;49.35;250.78;3.41;
7779;18;20;47.33;250.78;3.33;
7780;18;21;46.89;250.78;3.33;
7781;18;21;47.0;250.78;3.33;
7782;19;22;44.11;250.78;3.26;
7783;19;23;43.63;250.78;3.26;
7784;18;24;45.61;251.4;3.0;
7785;18;23;46.28;251.4;3.0;
7786;18;25;45.28;251.4;3.0;
7787;18;25;45.39;251.4;3.0;
7788;19;27;42.05;251.4;2.95;
7789;19;28;41.58;251.4;2.95;
7790;19;27;42.16;251.4;2.95;
7791;19;27;42.21;251.4;2.95;
7792;19;26;42.79;251.4;2.95;
7793;19;28;41.79;251.4;2.95;
7794;20;28;39.75;251.4;2.9;
7795;20;27;40.25;251.4;2.9;
7796;20;29;39.25;251.4;2.9;
7797;20;30;38.75;251.4;2.9;
7798;20;25;41.25;251.4;2.9;
7799;20;26;40.75;251.4;2.9;
7800;20;25;41.25;251.4;2.9;
7801;20;26;40.75;251.4;2.9;
7802;20;28;39.75;251.4;2.9;
7803;20;29;39.25;251.4;2.9;
7804;20;29;39.25;251.4;2.9;
7805;20;28;39.75;251.4;2.9;
7806;20;28;39.75;251.4;2.9;
7807;20;28;39.75;251.4;2.9;
7808;20;28;39.75;251.4;2.9;
7809;20;28;39.75;251.4;2.9;
7810;20;28;39.75;251.4;2.9;
7811;20;28;39.75;251.4;2.9;
7812;20;27;40.25;251.4;2.9;
7813;20;24;41.75;251.4;2.9;
7814;20;25;41.25;251.4;2.9;
7815;20;24;41.75;251.4;2.9;
7816;20;24;41.75;251.4;2.9;
7817;20;22;42.75;251.4;2.9;
7818;19;20;46.11;251.3;3.0;
7819;19;22;45.11;251.3;3.0;
7820;19;21;45.68;251.3;3.0;
7821;19;22;45.21;251.3;3.0;
7822;19;24;44.21;251.3;3.0;
7823;20;26;41.05;251.3;2.95;
7824;21;25;39.62;251.3;2.9;
7825;21;27;38.62;251.3;2.9;
7826;21;27;38.57;251.3;2.9;
7827;21;28;38.05;251.3;2.9;
7828;21;30;37.05;251.3;2.9;
7829;21;30;37.0;251.3;2.9;
7830;21;31;36.48;251.3;2.9;
7831;21;29;37.38;251.3;2.9;
7832;21;29;37.33;251.3;2.9;
7833;20;27;40.2;250.97;3.05;
7834;20;28;39.7;250.97;3.05;
7835;19;27;42.37;250.86;3.11;
7836;19;26;42.95;250.86;3.11;
7837;19;26;43.0;250.86;3.11;
7838;19;27;42.53;250.86;3.11;
7839;19;27;42.58;250.86;3.11;
7840;19;25;43.68;250.86;3.11;
7841;18;22;47.89;250.89;3.22;
7842;18;23;47.44;250.89;3.22;
7843;18;23;47.56;250.89;3.22;
7844;18;21;48.78;250.89;3.22;
7845;18;20;49.44;250.89;3.22;
7846;18;19;50.11;250.89;3.22;
7847;18;21;49.11;250.89;3.22;
7848;18;20;49.78;250.89;3.22;
7849;18;21;49.33;250.89;3.22;
7850;18;20;50.0;250.89;3.22;
7851;18;21;49.56;250.89;3.22;
7852;18;20;50.22;250.89;3.22;
7853;18;20;50.33;250.89;3.22;
7854;18;20;50.44;250.89;3.22;
7855;18;19;51.11;250.89;3.22;
7856;19;21;47.53;250.89;3.16;
7857;19;23;46.53;250.89;3.16;
7858;19;22;47.11;250.89;3.16;
7859;19;20;48.21;250.89;3.16;
7860;19;19;48.79;250.89;3.16;
7861;18;18;52.17;250.59;3.33;
7862;19;19;49.05;250.59;3.26;
7863;19;20;48.58;250.59;3.26;
7864;19;21;48.11;250.59;3.26;
7865;19;22;47.63;250.59;3.26;
7866;19;22;47.68;250.59;3.26;
7867;19;19;49.32;250.59;3.26;
7868;19;20;48.84;250.59;3.26;
7869;19;22;47.84;250.59;3.26;
7870;19;21;48.42;250.59;3.26;
7871;19;21;48.47;250.59;3.26;
7872;19;22;48.0;250.59;3.26;
7873;20;22;45.65;250.59;3.2;
7874;20;23;45.15;250.59;3.2;
7875;20;24;44.65;250.59;3.2;
7876;20;25;44.15;250.59;3.2;
7877;20;27;43.15;250.59;3.2;
7878;20;26;43.65;250.59;3.2;
7879;21;26;41.62;250.59;3.14;
7880;21;26;41.57;250.59;3.14;
7881;21;26;41.52;250.59;3.14;
7882;21;28;40.52;250.59;3.14;
7883;21;27;40.95;250.59;3.14;
7884;20;28;42.5;252.63;2.35;
7885;20;28;42.5;252.63;2.35;
7886;20;27;43.0;252.63;2.35;
7887;20;25;44.0;252.63;2.35;
7888;20;23;45.0;252.63;2.35;
7889;20;22;45.5;252.63;2.35;
7890;20;24;44.5;252.63;2.35;
7891;19;23;47.42;252.78;2.37;
7892;19;24;46.95;252.78;2.37;
7893;19;24;47.0;252.78;2.37;
7894;19;24;47.05;252.78;2.37;
7895;20;23;45.3;252.78;2.35;
7896;20;23;45.3;252.78;2.35;
7897;20;24;44.8;252.78;2.35;
7898;20;25;44.3;252.78;2.35;
7899;20;25;44.3;252.78;2.35;
7900;20;24;44.8;252.78;2.35;
7901;20;23;45.3;252.78;2.35;
7902;20;24;44.8;252.78;2.35;
7903;20;24;44.8;252.78;2.35;
7904;20;25;44.3;252.78;2.35;
7905;19;26;46.16;252.56;2.42;
7906;19;25;46.74;252.56;2.42;
7907;19;25;46.79;252.56;2.42;
7908;19;26;46.37;253.32;2.26;
7909;19;28;45.37;253.32;2.26;
7910;19;29;44.89;253.32;2.26;
7911;19;29;44.95;253.32;2.26;
7912;19;30;44.47;253.32;2.26;
7913;19;29;45.05;253.32;2.26;
7914;19;31;44.05;253.32;2.26;
7915;19;30;44.63;253.32;2.26;
7916;19;28;45.74;253.32;2.26;
7917;19;25;47.37;253.32;2.26;
7918;19;25;47.42;253.32;2.26;
7919;19;24;48.0;253.32;2.26;
7920;19;24;48.05;253.32;2.26;
7921;19;26;47.05;253.32;2.26;
7922;19;26;47.11;253.32;2.26;
7923;19;28;46.11;253.32;2.26;
7924;19;28;46.16;253.32;2.26;
7925;19;30;45.16;253.32;2.26;
7926;19;30;45.21;253.32;2.26;
7927;19;28;46.32;253.32;2.26;
7928;19;29;45.84;253.32;2.26;
7929;19;28;46.42;253.32;2.26;
7930;19;28;46.47;253.32;2.26;
7931;19;27;47.05;253.32;2.26;
7932;20;27;44.75;253.32;2.25;
7933;21;26;43.14;253.32;2.24;
7934;22;27;40.68;253.32;2.23;
7935;22;29;39.73;253.04;2.32;
7936;22;29;39.64;253.04;2.32;
7937;22;27;40.45;253.04;2.32;
7938;23;28;38.17;253.04;2.3;
7939;23;26;38.91;253.04;2.3;
7940;23;26;38.78;253.04;2.3;
7941;23;28;37.78;253.04;2.3;
7942;23;29;37.22;253.04;2.3;
7943;23;26;38.39;253.04;2.3;
7944;23;27;37.83;253.04;2.3;
7945;23;28;37.26;253.04;2.3;
7946;23;28;37.17;252.76;2.35;
7947;22;28;38.77;252.46;2.45;
7948;22;27;39.14;252.46;2.45;
7949;22;27;39.05;252.46;2.45;
7950;22;27;38.95;252.46;2.45;
7951;22;27;38.86;252.46;2.45;
7952;22;27;38.77;252.46;2.45;
7953;22;29;37.77;252.46;2.45;
7954;22;29;37.68;252.46;2.45;
7955;23;28;36.39;252.46;2.43;
7956;22;30;37.05;252.87;2.27;
7957;22;29;37.41;252.87;2.27;
7958;23;28;36.13;252.87;2.26;
7959;23;29;35.57;252.87;2.26;
7960;23;29;35.43;252.87;2.26;
7961;23;30;34.87;252.87;2.26;
7962;23;29;35.17;252.87;2.26;
7963;23;29;35.04;252.87;2.26;
7964;23;30;34.48;252.87;2.26;
7965;23;30;34.35;252.87;2.26;
7966;23;27;35.52;252.87;2.26;
7967;23;27;35.39;252.87;2.26;
7968;23;26;35.7;252.87;2.26;
7969;23;26;35.57;252.87;2.26;
7970;23;27;35.0;252.87;2.26;
7971;22;25;37.41;252.62;2.36;
7972;22;24;37.77;252.62;2.36;
7973;22;24;37.68;252.62;2.36;
7974;22;23;38.05;252.62;2.36;
7975;22;21;38.86;252.62;2.36;
7976;22;21;38.77;252.62;2.36;
7977;22;20;39.14;252.62;2.36;
7978;22;20;39.05;252.62;2.36;
7979;22;20;38.95;252.62;2.36;
7980;22;20;38.86;252.62;2.36;
7981;21;21;40.19;252.54;2.48;
7982;21;22;39.67;252.54;2.48;
7983;22;23;37.41;252.54;2.45;
7984;22;23;37.32;252.54;2.45;
7985;22;24;36.77;252.54;2.45;
7986;22;22;37.59;252.54;2.45;
7987;22;23;37.05;252.54;2.45;
7988;23;25;34.48;252.54;2.43;
7989;23;24;34.78;252.54;2.43;
7990;23;24;34.65;252.54;2.43;
7991;23;21;35.83;252.54;2.43;
7992;23;23;34.83;252.54;2.43;
7993;23;25;33.83;252.54;2.43;
7994;22;25;35.27;252.21;2.55;
7995;22;23;36.09;252.21;2.55;
7996;22;22;36.45;252.21;2.55;
7997;22;23;35.91;252.21;2.55;
7998;22;22;36.27;252.21;2.55;
7999;23;23;34.17;252.21;2.52;
8000;23;23;34.04;252.21;2.52;
8001;23;22;34.35;252.21;2.52;
8002;23;22;34.22;252.21;2.52;
8003;23;21;34.52;252.21;2.52;
8004;23;22;33.96;252.21;2.52;
8005;23;24;32.96;252.21;2.52;
8006;23;20;34.57;252.21;2.52;
8007;23;19;34.87;252.21;2.52;
8008;23;21;33.87;252.21;2.52;
8009;23;22;33.3;252.21;2.52;
8010;23;23;32.74;252.21;2.52;
8011;23;23;32.61;252.21;2.52;
8012;23;25;31.61;252.21;2.52;
8013;23;24;31.91;252.21;2.52;
8014;23;24;31.78;252.21;2.52;
8015;24;25;29.92;252.21;2.5;
8016;24;27;28.92;252.21;2.5;
8017;24;28;28.33;252.21;2.5;
8018;24;29;27.75;252.21;2.5;
8019;24;28;28.0;252.21;2.5;
8020;24;27;28.25;252.21;2.5;
8021;24;28;27.67;252.21;2.5;
8022;24;28;27.5;252.21;2.5;
8023;24;30;26.5;252.21;2.5;
8024;24;31;25.92;252.21;2.5;
8025;24;31;25.75;252.21;2.5;
8026;24;31;25.58;252.21;2.5;
8027;24;30;25.83;252.21;2.5;
8028;24;26;27.33;252.21;2.5;
8029;21;26;31.19;251.64;2.67;
8030;21;26;31.14;251.64;2.67;
8031;21;25;31.57;251.64;2.67;
8032;21;24;32.0;251.64;2.67;
8033;21;25;31.48;251.64;2.67;
8034;21;25;31.43;251.64;2.67;
8035;21;25;31.38;251.64;2.67;
8036;21;23;32.29;251.64;2.67;
8037;21;22;32.71;251.64;2.67;
8038;22;21;31.64;251.64;2.64;
8039;22;21;31.55;251.64;2.64;
8040;22;19;32.36;251.64;2.64;
8041;22;18;32.73;251.64;2.64;
8042;22;17;33.09;251.64;2.64;
8043;22;19;32.09;251.64;2.64;
8044;22;19;32.0;251.64;2.64;
8045;22;20;31.45;251.64;2.64;
8046;22;21;30.91;251.64;2.64;
8047;22;22;30.36;251.64;2.64;
8048;22;21;30.73;251.64;2.64;
8049;22;22;30.18;251.64;2.64;
8050;22;22;30.09;251.64;2.64;
8051;22;23;29.55;251.64;2.64;
8052;22;24;29.0;251.64;2.64;
8053;22;26;28.0;251.64;2.64;
8054;22;27;27.45;251.64;2.64;
8055;22;27;27.36;251.64;2.64;
8056;22;28;26.82;251.64;2.64;
8057;21;28;28.05;252.01;2.43;
8058;21;28;28.0;252.01;2.43;
8059;21;27;28.43;252.01;2.43;
8060;21;28;27.9;252.01;2.43;
8061;21;30;26.9;252.01;2.43;
8062;20;27;29.75;251.72;2.55;
8063;20;27;29.75;251.72;2.55;
8064;20;25;30.75;251.72;2.55;
8065;20;26;30.25;251.72;2.55;
8066;20;25;30.75;251.72;2.55;
8067;19;25;32.42;251.93;2.63;
8068;19;27;31.42;251.93;2.63;
8069;19;28;30.95;251.93;2.63;
8070;19;30;29.95;251.93;2.63;
8071;19;30;30.0;251.93;2.63;
8072;19;29;30.58;251.93;2.63;
8073;19;28;31.16;251.93;2.63;
8074;19;28;31.21;251.93;2.63;
8075;19;25;32.84;251.93;2.63;
8076;19;22;34.47;251.93;2.63;
8077;19;23;34.0;251.93;2.63;
8078;18;24;35.44;251.93;2.67;
8079;18;24;35.56;251.93;2.67;
8080;18;24;35.67;251.93;2.67;
8081;18;25;35.22;251.93;2.67;
8082;18;23;36.44;251.93;2.67;
8083;18;25;35.44;251.93;2.67;
8084;19;25;33.68;251.93;2.63;
8085;19;27;32.68;251.93;2.63;
8086;19;26;33.26;251.93;2.63;
8087;18;27;34.67;251.74;2.78;
8088;18;25;35.89;251.74;2.78;
8089;18;25;36.0;251.74;2.78;
8090;18;26;35.56;251.74;2.78;
8091;18;27;35.11;251.74;2.78;
8092;18;27;35.22;251.74;2.78;
8093;18;25;36.44;251.74;2.78;
8094;18;25;36.56;251.74;2.78;
8095;18;25;36.67;251.74;2.78;
8096;18;25;36.78;251.74;2.78;
8097;18;26;36.33;251.74;2.78;
8098;18;26;36.44;251.74;2.78;
8099;18;27;36.0;251.74;2.78;
8100;18;28;35.56;251.74;2.78;
8101;18;29;35.11;251.74;2.78;
8102;18;29;35.22;251.74;2.78;
8103;18;27;36.44;251.74;2.78;
8104;18;28;36.0;251.74;2.78;
8105;18;29;35.56;251.74;2.78;
8106;18;31;34.56;251.74;2.78;
8107;18;31;34.67;251.74;2.78;
8108;17;32;36.29;252.06;2.94;
8109;17;34;35.29;252.06;2.94;
8110;17;35;34.88;252.06;2.94;
8111;17;35;35.06;252.06;2.94;
8112;17;36;34.76;252.54;2.71;
8113;17;34;36.12;252.54;2.71;
8114;17;35;35.71;252.54;2.71;
8115;16;36;37.56;252.26;2.88;
8116;16;35;38.44;252.26;2.88;
8117;16;36;38.06;252.26;2.88;
8118;16;37;37.69;252.26;2.88;
8119;16;38;37.31;252.26;2.88;
8120;16;37;38.19;252.26;2.88;
8121;16;37;38.44;252.26;2.88;
8122;16;37;38.69;252.26;2.88;
8123;16;38;38.31;252.26;2.88;
8124;16;38;38.56;252.26;2.88;
8125;16;38;38.81;252.26;2.88;
8126;16;37;39.69;252.26;2.88;
8127;16;36;40.56;252.26;2.88;
8128;16;36;40.81;252.26;2.88;
8129;16;35;41.69;252.26;2.88;
8130;16;35;41.94;252.26;2.88;
8131;16;36;41.56;252.26;2.88;
8132;16;34;43.06;252.26;2.88;
8133;16;33;43.94;252.26;2.88;
8134;16;33;44.19;252.26;2.88;
8135;16;33;44.44;252.26;2.88;
8136;16;33;44.69;252.26;2.88;
8137;16;33;44.94;252.26;2.88;
8138;16;34;44.56;252.26;2.88;
8139;16;34;44.81;252.26;2.88;
8140;16;35;44.44;252.26;2.88;
8141;16;34;45.31;252.26;2.88;
8142;16;33;46.19;252.26;2.88;
8143;17;33;43.71;252.26;2.82;
8144;17;34;43.29;252.26;2.82;
8145;17;35;42.88;252.26;2.82;
8146;17;34;43.65;252.26;2.82;
8147;17;33;44.41;252.26;2.82;
8148;17;33;44.59;252.26;2.82;
8149;17;32;45.35;252.26;2.82;
8150;18;32;43.06;252.26;2.78;
8151;19;31;41.42;252.26;2.74;
8152;19;30;42.0;252.26;2.74;
8153;18;31;43.89;252.27;2.83;
8154;17;27;49.0;252.09;3.0;
8155;17;26;49.76;252.09;3.0;
8156;18;28;46.11;252.09;2.94;
8157;18;28;46.22;252.09;2.94;
8158;17;29;48.53;252.09;3.0;
8159;17;30;48.12;252.09;3.0;
8160;17;30;48.29;252.09;3.0;
8161;17;30;48.47;252.09;3.0;
8162;17;31;48.06;252.09;3.0;
8163;17;32;47.65;252.09;3.0;
8164;17;30;49.0;252.09;3.0;
8165;18;29;47.0;252.09;2.94;
8166;18;28;47.67;252.09;2.94;
8167;18;28;47.78;252.09;2.94;
8168;18;29;47.33;252.09;2.94;
8169;19;27;46.05;252.09;2.89;
8170;19;26;46.63;252.09;2.89;
8171;19;26;46.68;252.09;2.89;
8172;19;26;46.74;252.09;2.89;
8173;20;25;44.95;252.09;2.85;
8174;21;24;43.33;252.09;2.81;
8175;21;25;42.81;252.09;2.81;
8176;21;26;42.29;252.09;2.81;
8177;21;26;42.24;252.09;2.81;
8178;21;28;41.24;252.09;2.81;
8179;21;26;42.14;252.09;2.81;
8180;21;27;41.62;252.09;2.81;
8181;21;26;42.05;252.09;2.81;
8182;22;27;39.64;252.09;2.77;
8183;22;26;40.0;252.09;2.77;
8184;22;27;39.45;252.09;2.77;
8185;22;28;38.91;252.09;2.77;
8186;22;25;40.18;252.09;2.77;
8187;22;25;40.09;252.09;2.77;
8188;22;26;39.55;252.09;2.77;
8189;22;26;39.45;252.09;2.77;
8190;22;28;38.45;252.09;2.77;
8191;22;29;37.91;252.09;2.77;
8192;22;30;37.36;252.09;2.77;
8193;22;30;37.27;252.09;2.77;
8194;22;29;37.64;252.09;2.77;
8195;22;29;37.55;252.09;2.77;
8196;22;28;37.91;252.09;2.77;
8197;22;27;38.27;252.09;2.77;
8198;22;28;37.73;252.09;2.77;
8199;23;29;35.57;252.09;2.74;
8200;23;30;35.0;252.09;2.74;
8201;23;27;36.17;252.09;2.74;
8202;23;25;36.91;252.09;2.74;
8203;23;24;37.22;252.09;2.74;
8204;23;23;37.52;252.09;2.74;
8205;22;23;39.14;252.12;2.86;
8206;22;23;39.05;252.12;2.86;
8207;22;22;39.41;252.12;2.86;
8208;22;23;38.86;252.12;2.86;
8209;22;23;38.77;252.12;2.86;
8210;22;23;38.68;252.12;2.86;
8211;20;22;43.05;251.47;3.15;
8212;20;20;44.05;251.47;3.15;
8213;20;19;44.55;251.47;3.15;
8214;20;20;44.05;251.47;3.15;
8215;20;21;43.55;251.47;3.15;
8216;20;22;43.05;251.47;3.15;
8217;20;22;43.05;251.47;3.15;
8218;20;20;44.05;251.47;3.15;
8219;20;19;44.55;251.47;3.15;
8220;20;21;43.55;251.47;3.15;
8221;20;23;42.55;251.47;3.15;
8222;20;25;41.55;251.47;3.15;
8223;19;26;43.26;251.15;3.32;
8224;19;25;43.84;251.15;3.32;
8225;19;24;44.42;251.15;3.32;
8226;19;25;43.95;251.15;3.32;
8227;19;26;43.47;251.15;3.32;
8228;19;27;43.0;251.15;3.32;
8229;19;27;43.05;251.15;3.32;
8230;19;28;42.58;251.15;3.32;
8231;20;29;40.0;251.15;3.25;
8232;20;28;40.5;251.15;3.25;
8233;20;27;41.0;251.15;3.25;
8234;20;29;40.0;251.15;3.25;
8235;20;29;40.0;251.15;3.25;
8236;19;30;41.63;252.83;2.37;
8237;19;31;41.16;252.83;2.37;
8238;19;27;43.32;252.83;2.37;
8239;19;27;43.37;252.83;2.37;
8240;19;26;43.95;252.83;2.37;
8241;19;23;45.58;252.83;2.37;
8242;19;24;45.11;252.83;2.37;
8243;19;23;45.68;252.83;2.37;
8244;20;24;42.95;252.83;2.35;
8245;20;23;43.45;252.83;2.35;
8246;20;23;43.45;252.83;2.35;
8247;20;22;43.95;252.83;2.35;
8248;20;21;44.45;252.83;2.35;
8249;20;20;44.95;252.83;2.35;
8250;20;21;44.45;252.83;2.35;
8251;19;19;47.89;252.59;2.42;
8252;19;20;47.42;252.59;2.42;
8253;19;19;48.0;252.59;2.42;
8254;19;17;49.11;252.59;2.42;
8255;19;18;48.63;252.59;2.42;
8256;19;18;48.68;252.59;2.42;
